domain	utterance	semantic_parse
weather	I need to know when sunrise occurs at 361 Alvarado Ferry, especially since it's so humid.	[IN:GET_SUNRISE I need to know when sunrise occurs at [SL:LOCATION 361 Alvarado Ferry ] , especially since it s so [SL:WEATHER humid ] . ]
weather	Given the snowy weather, what time is sunset at 560 Elgin Route?	[IN:GET_SUNSET Given the [SL:WEATHER snowy ] weather, what time is sunset at [SL:LOCATION 560 Elgin Route ] ? ]
weather	Could you tell me sunset at 76 Admiral Freeway?	[IN:GET_SUNSET Could you tell me sunset at [SL:LOCATION 76 Admiral Freeway ] ? ]
weather	Considering the weather is cloudy, what time will the sun rise at 529 Linden Pike?	[IN:GET_SUNRISE Considering the weather is [SL:WEATHER cloudy ] , what time will the sun rise at [SL:LOCATION 529 Linden Pike ] ? ]
weather	Identify places in London that are 10 kilometers away.	[IN:GET_LOCATION Identify places in [SL:LOCATION_USER London ] that are [SL:SEARCH_RADIUS 10 kilometers ] away . ]
weather	On a cold day, what was the sunrise at 919 Boalt Pike on 1983-01-28 23:52:30.548222?	[IN:GET_SUNRISE On a [SL:WEATHER cold ] day, what was the sunrise at [SL:LOCATION 919 Boalt Pike ] on [SL:DATE_TIME 1983-01-28 23 : 52 : 30.548222 ] ? ]
weather	What can you see on the rooftop of Berlin 30 miles away?	[IN:GET_LOCATION What can you see [SL:LOCATION_MODIFIER on the rooftop ] of [SL:LOCATION_USER Berlin ] [SL:SEARCH_RADIUS 30 miles ] away ? ]
weather	At 1152 Ashburton Court, is the Gas Mark chilly?	[IN:GET_WEATHER At [SL:LOCATION 1152 Ashburton Court ] , is the [SL:WEATHER_TEMPERATURE_UNIT Gas Mark ] [SL:WEATHER_ATTRIBUTE chilly ] ? ]
weather	I'm curious about the sunrise time at 1001 Diamond Heights Glen on 1980-05-21 12:36:35.744908.	[IN:GET_SUNRISE I m curious about the sunrise time at [SL:LOCATION 1001 Diamond Heights Glen ] on [SL:DATE_TIME 1980-05-21 12 : 36 : 35.744908 ] . ]
weather	Given the cloudy weather, what time is sunrise at 602 Santa Marina Manor?	[IN:GET_SUNRISE Given the [SL:WEATHER cloudy ] weather, what time is sunrise at [SL:LOCATION 602 Santa Marina Manor ] ? ]
weather	Can you tell me if it is hot at 614 Robblee Hill?	[IN:GET_WEATHER Can you tell me if it is [SL:WEATHER_ATTRIBUTE hot ] at [SL:LOCATION 614 Robblee Hill ] ? ]
weather	On 1998-07-26 04:50:00.818324, how's the weather at 333 Bennington Gardens in Romer?	[IN:GET_WEATHER On [SL:DATE_TIME 1998-07-26 04 : 50 : 00.818324 ] , how s the weather at [SL:LOCATION 333 Bennington Gardens ] in [SL:WEATHER_TEMPERATURE_UNIT Romer ] ? ]
weather	Is the weather rainy in Newton?	[IN:GET_WEATHER Is the weather [SL:WEATHER rainy ] in [SL:WEATHER_TEMPERATURE_UNIT Newton ] ? ]
weather	I'm looking for a location at a high elevation, about 10 miles away.	[IN:GET_LOCATION I m looking for a location [SL:LOCATION_MODIFIER at a high elevation ] , about [SL:SEARCH_RADIUS 10 miles ] away . ]
weather	Where is it 5 miles at the park?	[IN:GET_LOCATION Where is it [SL:SEARCH_RADIUS 5 miles ] [SL:LOCATION_MODIFIER at the park ] ? ]
weather	Where is Berlin within 3 kilometers?	[IN:GET_LOCATION Where is [SL:LOCATION_USER Berlin ] within [SL:SEARCH_RADIUS 3 kilometers ] ? ]
weather	I've heard it can be foggy at 669 Eaton Ranch in Fahrenheit.	[IN:GET_WEATHER I ve heard it can be [SL:WEATHER_ATTRIBUTE foggy ] at [SL:LOCATION 669 Eaton Ranch ] in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] . ]
weather	I'm interested in the sunset at 101 Otsego Trail on a sunny day.	[IN:GET_SUNSET I m interested in the sunset at [SL:LOCATION 101 Otsego Trail ] on a [SL:WEATHER sunny ] day . ]
weather	Could you tell me if it's hot in Le Chatelier at 141 Galindo Lane?	[IN:GET_WEATHER Could you tell me if it s [SL:WEATHER hot ] in [SL:WEATHER_TEMPERATURE_UNIT Le Chatelier ] at [SL:LOCATION 141 Galindo Lane ] ? ]
weather	I need to locate places in Mumbai, specifically within 200 meters.	[IN:GET_LOCATION I need to locate places in [SL:LOCATION_USER Mumbai ] , specifically within [SL:SEARCH_RADIUS 200 meters ] . ]
weather	When is sunset on 1990-09-16 12:30:27.635887?	[IN:GET_SUNSET When is sunset on [SL:DATE_TIME 1990-09-16 12 : 30 : 27.635887 ] ? ]
weather	Is it windy in Kelvin?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE windy ] in [SL:WEATHER_TEMPERATURE_UNIT Kelvin ] ? ]
weather	Where exactly can we get within 25 miles in the desert?	[IN:GET_LOCATION Where exactly can we get within [SL:SEARCH_RADIUS 25 miles ] [SL:LOCATION_MODIFIER in the desert ] ? ]
weather	At 645 Essex Pine, what was the sunrise time on 1973-10-17 05:45:59.932777?	[IN:GET_SUNRISE At [SL:LOCATION 645 Essex Pine ] , what was the sunrise time on [SL:DATE_TIME 1973-10-17 05 : 45 : 59.932777 ] ? ]
weather	On 1971-09-18 07:01:47.631312, foggy conditions were reported in Delisle at 1048 Wilder Trail.	[IN:GET_WEATHER On [SL:DATE_TIME 1971-09-18 07 : 01 : 47.631312 ] , [SL:WEATHER_ATTRIBUTE foggy ] conditions were reported in [SL:WEATHER_TEMPERATURE_UNIT Delisle ] at [SL:LOCATION 1048 Wilder Trail ] . ]
weather	Please inform me about the sunrise time at 1051 Omar Lake.	[IN:GET_SUNRISE Please inform me about the sunrise time at [SL:LOCATION 1051 Omar Lake ] . ]
weather	I'd like to know the sunrise time for 143 Danton Terrace since it's cold there.	[IN:GET_SUNRISE I d like to know the sunrise time for [SL:LOCATION 143 Danton Terrace ] since it s [SL:WEATHER cold ] there . ]
weather	I heard it's foggy at 167 Alpine Lodge; is that true?	[IN:GET_WEATHER I heard it s [SL:WEATHER foggy ] at [SL:LOCATION 167 Alpine Lodge ] ; is that true ? ]
weather	I'm curious about the sunset at 383 Blackstone Freeway on 2011-10-11 06:47:48.033854.	[IN:GET_SUNSET I m curious about the sunset at [SL:LOCATION 383 Blackstone Freeway ] on [SL:DATE_TIME 2011-10-11 06 : 47 : 48.033854 ] . ]
weather	Considering Stormy weather, what time is sunset at 592 Acton Hills?	[IN:GET_SUNSET Considering [SL:WEATHER Stormy ] weather, what time is sunset at [SL:LOCATION 592 Acton Hills ] ? ]
weather	Please let me know what's downtown in Rio de Janeiro, within 25 kilometers.	[IN:GET_LOCATION Please let me know what s [SL:LOCATION_MODIFIER downtown ] in [SL:LOCATION_USER Rio de Janeiro ] , within [SL:SEARCH_RADIUS 25 kilometers ] . ]
weather	Please explore the area 50 kilometers downtown for options.	[IN:GET_LOCATION Please explore the area [SL:SEARCH_RADIUS 50 kilometers ] [SL:LOCATION_MODIFIER downtown ] for options . ]
weather	Can you tell me the weather for 658 Alabama Spur?	[IN:GET_WEATHER Can you tell me the weather for [SL:LOCATION 658 Alabama Spur ] ? ]
weather	Could you tell me if Romer is hot and snowy?	[IN:GET_WEATHER Could you tell me if [SL:WEATHER_TEMPERATURE_UNIT Romer ] is [SL:WEATHER_ATTRIBUTE hot ] and [SL:WEATHER snowy ] ? ]
weather	I would like to know when the sunrise occurs at 1059 Whitecliff Canyon.	[IN:GET_SUNRISE I would like to know when the sunrise occurs at [SL:LOCATION 1059 Whitecliff Canyon ] . ]
weather	On a sunny day, what time will the sunrise be at 492 Castle Spur on 2009-10-07 16:52:04.143965?	[IN:GET_SUNRISE On a [SL:WEATHER sunny ] day, what time will the sunrise be at [SL:LOCATION 492 Castle Spur ] on [SL:DATE_TIME 2009-10-07 16 : 52 : 04.143965 ] ? ]
weather	Is the weather at 356 Avalon Mews windy?	[IN:GET_WEATHER Is the weather at [SL:LOCATION 356 Avalon Mews ] [SL:WEATHER windy ] ? ]
weather	Given the foggy weather, what is sunrise at 901 Whitney Young Row?	[IN:GET_SUNRISE Given the [SL:WEATHER foggy ] weather, what is sunrise at [SL:LOCATION 901 Whitney Young Row ] ? ]
weather	What time is sunrise at 94 Ada Stravenue?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 94 Ada Stravenue ] ? ]
weather	At 927 Wilson Extension, when does the sunny sunrise occur?	[IN:GET_SUNRISE At [SL:LOCATION 927 Wilson Extension ] , when does the [SL:WEATHER sunny ] sunrise occur ? ]
weather	What time is the sunrise at 744 Stag Trail Bypass on 1970-05-11 21:00:39.059717?	[IN:GET_SUNRISE What time is the sunrise at [SL:LOCATION 744 Stag Trail Bypass ] on [SL:DATE_TIME 1970-05-11 21 : 00 : 39.059717 ] ? ]
weather	Please provide the sunset details for 1985-12-14 14:06:29.781002.	[IN:GET_SUNSET Please provide the sunset details for [SL:DATE_TIME 1985-12-14 14 : 06 : 29.781002 ] . ]
weather	At 68 Surrey Spur, is the sunrise visible despite the foggy weather?	[IN:GET_SUNRISE At [SL:LOCATION 68 Surrey Spur ] , is the sunrise visible despite the [SL:WEATHER foggy ] weather ? ]
weather	Can you find something in Toronto that is 200 meters away?	[IN:GET_LOCATION Can you find something in [SL:LOCATION_USER Toronto ] that is [SL:SEARCH_RADIUS 200 meters ] away ? ]
weather	Given the rainy weather, when will the sun rise at 1120 Dellbrook Boulevard?	[IN:GET_SUNRISE Given the [SL:WEATHER rainy ] weather, when will the sun rise at [SL:LOCATION 1120 Dellbrook Boulevard ] ? ]
weather	Please provide the sunset time for 530 Evans Plaza on 1978-11-14 14:35:18.491663.	[IN:GET_SUNSET Please provide the sunset time for [SL:LOCATION 530 Evans Plaza ] on [SL:DATE_TIME 1978-11-14 14 : 35 : 18.491663 ] . ]
weather	I'm trying to locate something 5 kilometers on the east side from here.	[IN:GET_LOCATION I m trying to locate something [SL:SEARCH_RADIUS 5 kilometers ] [SL:LOCATION_MODIFIER on the east side ] from here . ]
weather	I'm curious about the sunset time on 1975-07-10 04:56:50.499448.	[IN:GET_SUNSET I m curious about the sunset time on [SL:DATE_TIME 1975-07-10 04 : 56 : 50.499448 ] . ]
weather	I need to get the location within 100 meters in the city center.	[IN:GET_LOCATION I need to get the location within [SL:SEARCH_RADIUS 100 meters ] [SL:LOCATION_MODIFIER in the city center ] . ]
weather	What is the Rømer temperature at 222 Colonial Row?	[IN:GET_WEATHER What is the [SL:WEATHER_TEMPERATURE_UNIT Rømer ] temperature at [SL:LOCATION 222 Colonial Row ] ? ]
weather	Since it’s rainy, what’s the sunset time at 686 Battery Cranston Pass?	[IN:GET_SUNSET Since it s [SL:WEATHER rainy ] , what s the sunset time at [SL:LOCATION 686 Battery Cranston Pass ] ? ]
weather	Please let me know the exact sunrise time at 842 Norfolk Creek.	[IN:GET_SUNRISE Please let me know the exact sunrise time at [SL:LOCATION 842 Norfolk Creek ] . ]
weather	Can you tell me the sunset time for 1986-08-21 14:47:56.857696?	[IN:GET_SUNSET Can you tell me the sunset time for [SL:DATE_TIME 1986-08-21 14 : 47 : 56.857696 ] ? ]
weather	Can you check if it's cloudy at 66 Orsi Mews?	[IN:GET_WEATHER Can you check if it s [SL:WEATHER cloudy ] at [SL:LOCATION 66 Orsi Mews ] ? ]
weather	I'm curious about the sunset at 657 Rod Hill on 2003-11-27 04:45:04.934820.	[IN:GET_SUNSET I m curious about the sunset at [SL:LOCATION 657 Rod Hill ] on [SL:DATE_TIME 2003-11-27 04 : 45 : 04.934820 ] . ]
weather	I need to know the weather in Léon located at 178 Bay Extension.	[IN:GET_WEATHER I need to know the weather in [SL:WEATHER_TEMPERATURE_UNIT Léon ] located at [SL:LOCATION 178 Bay Extension ] . ]
weather	Can you find Tokyo, 10 miles in the suburbs?	[IN:GET_LOCATION Can you find [SL:LOCATION_USER Tokyo ] , [SL:SEARCH_RADIUS 10 miles ] [SL:LOCATION_MODIFIER in the suburbs ] ? ]
weather	I'm curious about the sunset at 1387 Genebern Road since it's hot.	[IN:GET_SUNSET I m curious about the sunset at [SL:LOCATION 1387 Genebern Road ] since it s [SL:WEATHER hot ] . ]
weather	On 2013-06-29 12:45:49.288616, when will the sun rise at 536 Exposition Crossing?	[IN:GET_SUNRISE On [SL:DATE_TIME 2013-06-29 12 : 45 : 49.288616 ] , when will the sun rise at [SL:LOCATION 536 Exposition Crossing ] ? ]
weather	I'm curious whether the weather is both windy and humid.	[IN:GET_WEATHER I m curious whether the weather is both [SL:WEATHER_ATTRIBUTE windy ] and [SL:WEATHER humid ] . ]
weather	I'm curious about the sunrise at 1254 Dartmouth Lake, despite the stormy weather.	[IN:GET_SUNRISE I m curious about the sunrise at [SL:LOCATION 1254 Dartmouth Lake ] , despite the [SL:WEATHER stormy ] weather . ]
weather	Can you tell me the sunset time for 583 Rockaway Shore?	[IN:GET_SUNSET Can you tell me the sunset time for [SL:LOCATION 583 Rockaway Shore ] ? ]
weather	I wonder if it's windy and humid today at 282 Kern Annex.	[IN:GET_WEATHER I wonder if it s [SL:WEATHER_ATTRIBUTE windy ] and [SL:WEATHER humid ] today at [SL:LOCATION 282 Kern Annex ] . ]
weather	What time is sunrise at 1178 Yorba Pine?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 1178 Yorba Pine ] ? ]
weather	I would like to know the humid conditions at Gas Mark, specifically at 270 Annie Lane.	[IN:GET_WEATHER I would like to know the [SL:WEATHER_ATTRIBUTE humid ] conditions at [SL:WEATHER_TEMPERATURE_UNIT Gas Mark ] , specifically at [SL:LOCATION 270 Annie Lane ] . ]
weather	I'm curious about the sunrise time at 263 Jarboe Gardens on 2019-10-28 22:35:13.369914.	[IN:GET_SUNRISE I m curious about the sunrise time at [SL:LOCATION 263 Jarboe Gardens ] on [SL:DATE_TIME 2019-10-28 22 : 35 : 13.369914 ] . ]
weather	The weather at 149 Roach Creek is either snowy or sunny in Fahrenheit.	[IN:GET_WEATHER The weather at [SL:LOCATION 149 Roach Creek ] is either [SL:WEATHER_ATTRIBUTE snowy ] or [SL:WEATHER sunny ] in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] . ]
weather	I wonder if the sunrise at 1261 Lily Gardens will be visible today since it's snowy.	[IN:GET_SUNRISE I wonder if the sunrise at [SL:LOCATION 1261 Lily Gardens ] will be visible today since it s [SL:WEATHER snowy ] . ]
weather	I need to know if it's chilly at 732 Valley Garden.	[IN:GET_WEATHER I need to know if it s [SL:WEATHER chilly ] at [SL:LOCATION 732 Valley Garden ] . ]
weather	In cloudy weather, what's the sunset time at 1114 Thomas Mellon Row?	[IN:GET_SUNSET In [SL:WEATHER cloudy ] weather, what s the sunset time at [SL:LOCATION 1114 Thomas Mellon Row ] ? ]
weather	Could you tell me if Rio de Janeiro is in the mountains?	[IN:GET_LOCATION Could you tell me if [SL:LOCATION_USER Rio de Janeiro ] is [SL:LOCATION_MODIFIER in the mountains ] ? ]
weather	Do you know places that are 10 miles away?	[IN:GET_LOCATION Do you know places that are [SL:SEARCH_RADIUS 10 miles ] away ? ]
weather	I'm curious about the sunrise at 262 Leo Manor when it's snowy.	[IN:GET_SUNRISE I m curious about the sunrise at [SL:LOCATION 262 Leo Manor ] when it s [SL:WEATHER snowy ] . ]
weather	Is the weather at 329 Aloha Street windy?	[IN:GET_WEATHER Is the weather at [SL:LOCATION 329 Aloha Street ] [SL:WEATHER windy ] ? ]
weather	Where is Mumbai within 15 miles?	[IN:GET_LOCATION Where is [SL:LOCATION_USER Mumbai ] within [SL:SEARCH_RADIUS 15 miles ] ? ]
weather	Please check the sunrise at 455 Pino Plaza when it's cold.	[IN:GET_SUNRISE Please check the sunrise at [SL:LOCATION 455 Pino Plaza ] when it s [SL:WEATHER cold ] . ]
weather	What time is sunset at 120 Upland Route?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 120 Upland Route ] ? ]
weather	With the weather rainy, will we see the sunrise?	[IN:GET_SUNRISE With the weather [SL:WEATHER rainy ] , will we see the sunrise ? ]
weather	Could you tell me when the sun sets at 367 Maryland Bypass?	[IN:GET_SUNSET Could you tell me when the sun sets at [SL:LOCATION 367 Maryland Bypass ] ? ]
weather	Could you tell me if it's rainy in Delisle today?	[IN:GET_WEATHER Could you tell me if it s [SL:WEATHER rainy ] in [SL:WEATHER_TEMPERATURE_UNIT Delisle ] today ? ]
weather	What places are available in a 5 kilometers radius?	[IN:GET_LOCATION What places are available in a [SL:SEARCH_RADIUS 5 kilometers ] radius ? ]
weather	I'm curious about the sunrise at 911 Santos Circle today.	[IN:GET_SUNRISE I m curious about the sunrise at [SL:LOCATION 911 Santos Circle ] today . ]
weather	On 2012-12-14 22:03:03.658658, is it hot and cloudy at 1049 Foote Route using Kelvin?	[IN:GET_WEATHER On [SL:DATE_TIME 2012-12-14 22 : 03 : 03.658658 ] , is it [SL:WEATHER_ATTRIBUTE hot ] and [SL:WEATHER cloudy ] at [SL:LOCATION 1049 Foote Route ] using [SL:WEATHER_TEMPERATURE_UNIT Kelvin ] ? ]
weather	Could you tell me the sunset time for 261 North 15Th Highway?	[IN:GET_SUNSET Could you tell me the sunset time for [SL:LOCATION 261 North 15Th Highway ] ? ]
weather	Do you know if the sunset at 1310 Jauss Pike will be rainy?	[IN:GET_SUNSET Do you know if the sunset at [SL:LOCATION 1310 Jauss Pike ] will be [SL:WEATHER rainy ] ? ]
weather	Can you tell me the sunset time for 286 Marcela Highway?	[IN:GET_SUNSET Can you tell me the sunset time for [SL:LOCATION 286 Marcela Highway ] ? ]
weather	I would like to know if 1273 El Polin Ranch is currently experiencing stormy weather.	[IN:GET_WEATHER I would like to know if [SL:LOCATION 1273 El Polin Ranch ] is currently experiencing [SL:WEATHER_ATTRIBUTE stormy ] weather . ]
weather	Do you want to explore places in Toronto, within 100 meters?	[IN:GET_LOCATION Do you want to explore places in [SL:LOCATION_USER Toronto ] , within [SL:SEARCH_RADIUS 100 meters ] ? ]
weather	Where is Paris, 25 kilometers near the coast?	[IN:GET_LOCATION Where is [SL:LOCATION_USER Paris ] , [SL:SEARCH_RADIUS 25 kilometers ] [SL:LOCATION_MODIFIER near the coast ] ? ]
weather	Please provide the sunset time for 807 Bayside Village Motorway on 2021-09-18 08:17:29.442168.	[IN:GET_SUNSET Please provide the sunset time for [SL:LOCATION 807 Bayside Village Motorway ] on [SL:DATE_TIME 2021-09-18 08 : 17 : 29.442168 ] . ]
weather	Please provide sunset information for 1970-01-14 23:33:31.354506.	[IN:GET_SUNSET Please provide sunset information for [SL:DATE_TIME 1970-01-14 23 : 33 : 31.354506 ] . ]
weather	Is the weather windy in Réaumur?	[IN:GET_WEATHER Is the weather [SL:WEATHER_ATTRIBUTE windy ] in [SL:WEATHER_TEMPERATURE_UNIT Réaumur ] ? ]
weather	With the stormy weather, what's the sunset like at 178 Gerard Street?	[IN:GET_SUNSET With the [SL:WEATHER stormy ] weather, what s the sunset like at [SL:LOCATION 178 Gerard Street ] ? ]
weather	I'm looking for places in Tokyo near the beach, within 100 kilometers.	[IN:GET_LOCATION I m looking for places in [SL:LOCATION_USER Tokyo ] [SL:LOCATION_MODIFIER near the beach ] , within [SL:SEARCH_RADIUS 100 kilometers ] . ]
weather	I'm curious about the sunrise time at 1232 Powhattan Cove today.	[IN:GET_SUNRISE I m curious about the sunrise time at [SL:LOCATION 1232 Powhattan Cove ] today . ]
weather	I wonder what time sunset is at 1001 Turner Annex in stormy weather.	[IN:GET_SUNSET I wonder what time sunset is at [SL:LOCATION 1001 Turner Annex ] in [SL:WEATHER stormy ] weather . ]
weather	What time is sunset at 744 Yerba Buena Stravenue?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 744 Yerba Buena Stravenue ] ? ]
weather	I wonder if sunset happens at 277 Lafayette Canyon during heavy snowfall on 2005-03-15 13:37:42.649342.	[IN:GET_SUNSET I wonder if sunset happens at [SL:LOCATION 277 Lafayette Canyon ] during [SL:WEATHER heavy snowfall ] on [SL:DATE_TIME 2005-03-15 13 : 37 : 42.649342 ] . ]
weather	What time is sunset at 758 Iron Freeway?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 758 Iron Freeway ] ? ]
weather	What time is sunrise at 825 El Sereno Pine?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 825 El Sereno Pine ] ? ]
weather	Considering the foggy weather, when is sunset at 141 Homer Avenue?	[IN:GET_SUNSET Considering the [SL:WEATHER foggy ] weather, when is sunset at [SL:LOCATION 141 Homer Avenue ] ? ]
weather	Please help me locate downtown Los Angeles, ideally within 10 miles.	[IN:GET_LOCATION Please help me locate [SL:LOCATION_MODIFIER downtown ] [SL:LOCATION_USER Los Angeles ] , ideally within [SL:SEARCH_RADIUS 10 miles ] . ]
weather	I wonder if New York is situated at a high elevation.	[IN:GET_LOCATION I wonder if [SL:LOCATION_USER New York ] is situated [SL:LOCATION_MODIFIER at a high elevation ] . ]
weather	I'm curious about the sunrise at 790 Music Concourse Bayou on 2023-02-23 15:12:04.578452.	[IN:GET_SUNRISE I m curious about the sunrise at [SL:LOCATION 790 Music Concourse Bayou ] on [SL:DATE_TIME 2023-02-23 15 : 12 : 04.578452 ] . ]
weather	I'm curious about the sunrise time at 1104 Fallon Crescent today.	[IN:GET_SUNRISE I m curious about the sunrise time at [SL:LOCATION 1104 Fallon Crescent ] today . ]
weather	I wonder what time sunset occurs at 522 Ingerson Junction when it is rainy.	[IN:GET_SUNSET I wonder what time sunset occurs at [SL:LOCATION 522 Ingerson Junction ] when it is [SL:WEATHER rainy ] . ]
weather	Where is it 20 meters on the outskirts?	[IN:GET_LOCATION Where is it [SL:SEARCH_RADIUS 20 meters ] [SL:LOCATION_MODIFIER on the outskirts ] ? ]
weather	I wonder when sunset occurs at 723 Julius Field.	[IN:GET_SUNSET I wonder when sunset occurs at [SL:LOCATION 723 Julius Field ] . ]
weather	Where is London within 10 miles?	[IN:GET_LOCATION Where is [SL:LOCATION_USER London ] within [SL:SEARCH_RADIUS 10 miles ] ? ]
weather	Considering the foggy weather, what is the sunrise time at 1385 Broad Bayou on 2011-01-03 23:55:56.360976?	[IN:GET_SUNRISE Considering the [SL:WEATHER foggy ] weather, what is the sunrise time at [SL:LOCATION 1385 Broad Bayou ] on [SL:DATE_TIME 2011-01-03 23 : 55 : 56.360976 ] ? ]
weather	I'm curious about the sunset at 956 Avenue F Shore when it’s windy.	[IN:GET_SUNSET I m curious about the sunset at [SL:LOCATION 956 Avenue F Shore ] when it s [SL:WEATHER windy ] . ]
weather	Where is Sydney within 15 miles?	[IN:GET_LOCATION Where is [SL:LOCATION_USER Sydney ] within [SL:SEARCH_RADIUS 15 miles ] ? ]
weather	I'm curious about the sunset time at 1004 Fort Mason Crossing on 1981-12-07 11:15:17.514408.	[IN:GET_SUNSET I m curious about the sunset time at [SL:LOCATION 1004 Fort Mason Crossing ] on [SL:DATE_TIME 1981-12-07 11 : 15 : 17.514408 ] . ]
weather	What time is sunset at 217 Seacliff Junction?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 217 Seacliff Junction ] ? ]
weather	Please provide details about New York near the coast, 30 miles away.	[IN:GET_LOCATION Please provide details about [SL:LOCATION_USER New York ] [SL:LOCATION_MODIFIER near the coast ] , [SL:SEARCH_RADIUS 30 miles ] away . ]
weather	At 763 Crestlake Street, it's windy; when is sunset?	[IN:GET_SUNSET At [SL:LOCATION 763 Crestlake Street ] , it s [SL:WEATHER windy ] ; when is sunset ? ]
weather	Can you tell me sunset time for 323 Wood Ferry?	[IN:GET_SUNSET Can you tell me sunset time for [SL:LOCATION 323 Wood Ferry ] ? ]
weather	I need to know when the sunrise occurs at 1343 Crespi Canyon on 1982-11-15 20:50:07.708015.	[IN:GET_SUNRISE I need to know when the sunrise occurs at [SL:LOCATION 1343 Crespi Canyon ] on [SL:DATE_TIME 1982-11-15 20 : 50 : 07.708015 ] . ]
weather	What time is sunrise at 2 Battery Caulfield Row?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 2 Battery Caulfield Row ] ? ]
weather	Please check for areas in the mountains within 20 meters of Sydney.	[IN:GET_LOCATION Please check for areas [SL:LOCATION_MODIFIER in the mountains ] within [SL:SEARCH_RADIUS 20 meters ] of [SL:LOCATION_USER Sydney ] . ]
weather	I wonder if there will be windy conditions throughout the day.	[IN:GET_SUNSET I wonder if there will be [SL:WEATHER windy conditions throughout the day ] . ]
weather	Considering the humid weather, when is sunrise at 169 Kenwood Viaduct?	[IN:GET_SUNRISE Considering the [SL:WEATHER humid ] weather, when is sunrise at [SL:LOCATION 169 Kenwood Viaduct ] ? ]
weather	I wonder when sunrise occurs at 890 Nadell Glen during this rainy weather.	[IN:GET_SUNRISE I wonder when sunrise occurs at [SL:LOCATION 890 Nadell Glen ] during this [SL:WEATHER rainy ] weather . ]
weather	Please provide options within 10 kilometers of Toronto in the city center.	[IN:GET_LOCATION Please provide options within [SL:SEARCH_RADIUS 10 kilometers ] of [SL:LOCATION_USER Toronto ] [SL:LOCATION_MODIFIER in the city center ] . ]
weather	I wonder if 326 Idora Garden will be stormy and overcast in Delisle.	[IN:GET_WEATHER I wonder if [SL:LOCATION 326 Idora Garden ] will be [SL:WEATHER stormy ] and [SL:WEATHER_ATTRIBUTE overcast ] in [SL:WEATHER_TEMPERATURE_UNIT Delisle ] . ]
weather	Can you tell me if it's partly cloudy and stormy at 879 Lombard Viaduct, with a temperature in Fahrenheit?	[IN:GET_WEATHER Can you tell me if it s [SL:WEATHER_ATTRIBUTE partly cloudy ] and [SL:WEATHER stormy ] at [SL:LOCATION 879 Lombard Viaduct ] , with a temperature in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ? ]
weather	There must be locations 100 miles in the mountains.	[IN:GET_LOCATION There must be locations [SL:SEARCH_RADIUS 100 miles ] [SL:LOCATION_MODIFIER in the mountains ] . ]
weather	Can you find a spot 10 miles on the outskirts?	[IN:GET_LOCATION Can you find a spot [SL:SEARCH_RADIUS 10 miles ] [SL:LOCATION_MODIFIER on the outskirts ] ? ]
weather	Is it cold at 104 Fillmore Viaduct?	[IN:GET_WEATHER Is it [SL:WEATHER cold ] at [SL:LOCATION 104 Fillmore Viaduct ] ? ]
weather	What is the humidity level at 2 Sturgeon Viaduct in Joules?	[IN:GET_WEATHER What is the [SL:WEATHER humid ] ity level at [SL:LOCATION 2 Sturgeon Viaduct ] in [SL:WEATHER_TEMPERATURE_UNIT Joules ] ? ]
weather	Is the weather cold at 1060 South Bridge?	[IN:GET_WEATHER Is the weather [SL:WEATHER cold ] at [SL:LOCATION 1060 South Bridge ] ? ]
weather	Could you find out the sunrise at 1135 Lamson Mews on 2009-02-08 21:20:22.673538?	[IN:GET_SUNRISE Could you find out the sunrise at [SL:LOCATION 1135 Lamson Mews ] on [SL:DATE_TIME 2009-02-08 21 : 20 : 22.673538 ] ? ]
weather	I wonder what time the sunrise is at 1084 Leo Route on a hot day.	[IN:GET_SUNRISE I wonder what time the sunrise is at [SL:LOCATION 1084 Leo Route ] on a [SL:WEATHER hot ] day . ]
weather	What time is sunset at 1282 Cyrus Station?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 1282 Cyrus Station ] ? ]
weather	Please search for places within 5 miles of Berlin.	[IN:GET_LOCATION Please search for places within [SL:SEARCH_RADIUS 5 miles ] of [SL:LOCATION_USER Berlin ] . ]
weather	Could you tell me the Réaumur temperature today, overcast?	[IN:GET_WEATHER Could you tell me the [SL:WEATHER_TEMPERATURE_UNIT Réaumur ] temperature today, [SL:WEATHER overcast ] ? ]
weather	Considering the rainy weather, what time is sunrise at 12 Elizabeth Boulevard?	[IN:GET_SUNRISE Considering the [SL:WEATHER rainy ] weather, what time is sunrise at [SL:LOCATION 12 Elizabeth Boulevard ] ? ]
