domain	utterance	semantic_parse
weather	Could you tell me when the sunset is at 58 Broadmoor Grove?	[IN:GET_SUNSET Could you tell me when the sunset is at [SL:LOCATION 58 Broadmoor Grove ] ? ]
weather	Does Cape Town have a downtown area?	[IN:GET_LOCATION Does [SL:LOCATION_USER Cape Town ] have a [SLLOCATION_MODIFIER downtown ] area ? ]
weather	What is the rainy weather measurement in Joules for 42 Blair Spur?	[IN:GET_WEATHER What is the [SL:WEATHER rainy ] weather measurement in [SL:WEATHER_TEMPERATURE_UNIT Joules ] for [SL:LOCATION 42 Blair Spur ] ? ]
weather	Is the search radius set at 10 kilometers?	[IN:GET_LOCATION Is the search radius set at [SL:SEARCH_RADIUS 10 kilometers ] ? ]
weather	Can you find a shop in the suburbs?	[IN:GET_LOCATION Can you find a shop [SLLOCATION_MODIFIER in the suburbs ] ? ]
weather	What's the stormy weather at 201 Albatross Bypass in Rankine?	[IN:GET_WEATHER What 's the [SL:WEATHER stormy ] weather at [SL:LOCATION 201 Albatross Bypass ] in [SL:WEATHER_TEMPERATURE_UNIT Rankine ] ? ]
weather	Is it snowy in Celsius?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE snowy ] in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ? ]
weather	On a rainy morning at 416 Cowles Circle, what time does the sun rise?	[IN:GET_SUNRISE On a [SL:WEATHER rainy ] morning at [SL:LOCATION 416 Cowles Circle ] , what time does the sun rise ? ]
weather	What places are within 1 mile of Mumbai?	[IN:GET_LOCATION What places are within [SL:SEARCH_RADIUS 1 mile ] of [SL:LOCATION_USER Mumbai ] ? ]
weather	At 146 Staples Garden, what time will the sun rise tomorrow?	[IN:GET_SUNRISE At [SL:LOCATION 146 Staples Garden ] , what time will the sun rise tomorrow ? ]
weather	Are you near Tokyo 20 meters on the beach?	[IN:GET_LOCATION Are you near [SL:LOCATION_USER Tokyo ] [SL:SEARCH_RADIUS 20 meters ] [SLLOCATION_MODIFIER on the beach ] ? ]
weather	Where is sunset at 180 Goethe Hill?	[IN:GET_SUNSET Where is sunset at [SL:LOCATION 180 Goethe Hill ] ? ]
weather	The sunrise at 331 Moss Path is obscured by stormy weather.	[IN:GET_SUNRISE The sunrise at [SL:LOCATION 331 Moss Path ] is obscured by [SL:WEATHER stormy ] weather . ]
weather	Can you find a place within 2 kilometers of Paris?	[IN:GET_LOCATION Can you find a place within [SL:SEARCH_RADIUS 2 kilometers ] of [SL:LOCATION_USER Paris ] ? ]
weather	Do we see the sunset from 985 Lettuce Run?	[IN:GET_SUNSET Do we see the sunset from [SL:LOCATION 985 Lettuce Run ] ? ]
weather	Can you tell me a place 15 miles on the beach?	[IN:GET_LOCATION Can you tell me a place [SL:SEARCH_RADIUS 15 miles ] [SLLOCATION_MODIFIER on the beach ] ? ]
weather	I need to locate somewhere 100 kilometers on the outskirts for the trip.	[IN:GET_LOCATION I need to locate somewhere [SL:SEARCH_RADIUS 100 kilometers ] [SLLOCATION_MODIFIER on the outskirts ] for the trip . ]
weather	Can you tell me if it’s hot at 260 Mccann Gardens?	[IN:GET_WEATHER Can you tell me if it’s [SL:WEATHER hot ] at [SL:LOCATION 260 Mccann Gardens ] ? ]
weather	Is the sunset visible in stormy weather?	[IN:GET_SUNSET Is the sunset visible in [SL:WEATHER stormy ] weather ? ]
weather	I'm curious about the sunrise time at 771 Mullen Garden tomorrow.	[IN:GET_SUNRISE I 'm curious about the sunrise time at [SL:LOCATION 771 Mullen Garden ] tomorrow . ]
weather	Is it snowy in Rankine today?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE snowy ] in [SL:WEATHER_TEMPERATURE_UNIT Rankine ] today ? ]
weather	At 878 Diaz Parkway, the sunrise feels hot today.	[IN:GET_SUNRISE At [SL:LOCATION 878 Diaz Parkway ] , the sunrise feels [SL:WEATHER hot ] today . ]
weather	Can you find places near the beach 5 miles away?	[IN:GET_LOCATION Can you find places [SLLOCATION_MODIFIER near the beach ] [SL:SEARCH_RADIUS 5 miles ] away ? ]
weather	I'm looking for places in Cape Town, 25 miles away.	[IN:GET_LOCATION I 'm looking for places in [SL:LOCATION_USER Cape Town ] , [SL:SEARCH_RADIUS 25 miles ] away . ]
weather	I wonder what time the sun rose at 1271 Taraval Bypass on 1996-11-26 16:10:43.434960.	[IN:GET_SUNRISE I wonder what time the sun rose at [SL:LOCATION 1271 Taraval Bypass ] on [SL:DATE_TIME 1996-11-26 16 : 10 : 43.434960 ] . ]
weather	The sunset looks beautiful in sunny 662 Prague Hills.	[IN:GET_SUNSET The sunset looks beautiful in [SL:WEATHER sunny ] [SL:LOCATION 662 Prague Hills ] . ]
weather	Is it true you are on the beach?	[IN:GET_LOCATION Is it true you are [SLLOCATION_MODIFIER on the beach ] ? ]
weather	What time does the sun rise at 149 Perimeter Trail?	[IN:GET_SUNRISE What time does the sun rise at [SL:LOCATION 149 Perimeter Trail ] ? ]
weather	At 868 Stonecrest Canyon, thunderstorms might obscure the sunset.	[IN:GET_SUNSET At [SL:LOCATION 868 Stonecrest Canyon ] , [SL:WEATHER thunderstorms ] might obscure the sunset . ]
weather	I need to locate something within 50 kilometers in the city center.	[IN:GET_LOCATION I need to locate something within [SL:SEARCH_RADIUS 50 kilometers ] [SLLOCATION_MODIFIER in the city center ] . ]
weather	Could you tell me where you are in London?	[IN:GET_LOCATION Could you tell me where you are in [SL:LOCATION_USER London ] ? ]
weather	I wonder if the sunset can be enjoyed at 739 Hayward Row.	[IN:GET_SUNSET I wonder if the sunset can be enjoyed at [SL:LOCATION 739 Hayward Row ] . ]
weather	The sunset at 1198 Howard Lane looks bleak and rainy.	[IN:GET_SUNSET The sunset at [SL:LOCATION 1198 Howard Lane ] looks bleak and [SL:WEATHER rainy ] . ]
weather	Are you in Los Angeles?	[IN:GET_LOCATION Are you in [SL:LOCATION_USER Los Angeles ] ? ]
weather	Can you tell me the weather for 1121 Rutland Expressway?	[IN:GET_WEATHER Can you tell me the weather for [SL:LOCATION 1121 Rutland Expressway ] ? ]
weather	Could you tell me the sunrise time for 1990-06-15 06:58:11.280437?	[IN:GET_SUNRISE Could you tell me the sunrise time for [SL:DATE_TIME 1990-06-15 06 : 58 : 11.280437 ] ? ]
weather	Could you tell me if it's windy in Delisle near 874 Stoneridge Freeway?	[IN:GET_WEATHER Could you tell me if it 's [SL:WEATHER_ATTRIBUTE windy ] in [SL:WEATHER_TEMPERATURE_UNIT Delisle ] near [SL:LOCATION 874 Stoneridge Freeway ] ? ]
weather	Could you tell me sunrise time for 1067 Randolph Motorway?	[IN:GET_SUNRISE Could you tell me sunrise time for [SL:LOCATION 1067 Randolph Motorway ] ? ]
weather	I wonder how humid it is at 143 Delancey Creek using Newton.	[IN:GET_WEATHER I wonder how [SL:WEATHER_ATTRIBUTE humid ] it is at [SL:LOCATION 143 Delancey Creek ] using [SL:WEATHER_TEMPERATURE_UNIT Newton ] . ]
weather	Is the weather cold today?	[IN:GET_WEATHER Is the weather [SL:WEATHER cold ] today ? ]
weather	Can you see the sunset from 1245 Randall Field?	[IN:GET_SUNSET Can you see the sunset from [SL:LOCATION 1245 Randall Field ] ? ]
weather	I need to know the current weather in Celsius at 887 Pleasant Expressway.	[IN:GET_WEATHER I need to know the current weather in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] at [SL:LOCATION 887 Pleasant Expressway ] . ]
weather	At 361 Golden Gate Row, sunrise might be obscured by foggy conditions.	[IN:GET_SUNRISE At [SL:LOCATION 361 Golden Gate Row ] , sunrise might be obscured by [SL:WEATHER foggy ] conditions . ]
weather	Could you tell me if it's windy or stormy at 1071 Stoneyford Mall?	[IN:GET_WEATHER Could you tell me if it 's [SL:WEATHER_ATTRIBUTE windy ] or [SL:WEATHER stormy ] at [SL:LOCATION 1071 Stoneyford Mall ] ? ]
weather	Is the location New York situated at a high elevation?	[IN:GET_LOCATION Is the location [SL:LOCATION_USER New York ] situated [SLLOCATION_MODIFIER at a high elevation ] ? ]
weather	When cooking, is it chilly when set to Gas Mark?	[IN:GET_WEATHER When cooking, is it [SL:WEATHER_ATTRIBUTE chilly ] when set to [SL:WEATHER_TEMPERATURE_UNIT Gas Mark ] ? ]
weather	Is there a location in Toronto within 30 miles?	[IN:GET_LOCATION Is there a location in [SL:LOCATION_USER Toronto ] within [SL:SEARCH_RADIUS 30 miles ] ? ]
weather	Where is the location within 200 meters?	[IN:GET_LOCATION Where is the location within [SL:SEARCH_RADIUS 200 meters ] ? ]
weather	Many people wonder if London is actually in the suburbs.	[IN:GET_LOCATION Many people wonder if [SL:LOCATION_USER London ] is actually [SLLOCATION_MODIFIER in the suburbs ] . ]
weather	Could you tell me the sunset time for 343 San Fernando Gardens?	[IN:GET_SUNSET Could you tell me the sunset time for [SL:LOCATION 343 San Fernando Gardens ] ? ]
weather	Can we find it 5 kilometers near the coast?	[IN:GET_LOCATION Can we find it [SL:SEARCH_RADIUS 5 kilometers ] [SLLOCATION_MODIFIER near the coast ] ? ]
weather	Please provide the Reaumur weather for the cloudy, humid location at 609 Saroyan Expressway.	[IN:GET_WEATHER Please provide the [SL:WEATHER_TEMPERATURE_UNIT Reaumur ] weather for the [SL:WEATHER_ATTRIBUTE cloudy ] , [SL:WEATHER humid ] location at [SL:LOCATION 609 Saroyan Expressway ] . ]
weather	It would be helpful to know if Sydney is at the airport.	[IN:GET_LOCATION It would be helpful to know if [SL:LOCATION_USER Sydney ] is [SLLOCATION_MODIFIER at the airport ] . ]
weather	Can you find something 25 miles in the mountains?	[IN:GET_LOCATION Can you find something [SL:SEARCH_RADIUS 25 miles ] [SLLOCATION_MODIFIER in the mountains ] ? ]
weather	Can you find Paris in the valley within 100 miles?	[IN:GET_LOCATION Can you find [SL:LOCATION_USER Paris ] [SLLOCATION_MODIFIER in the valley ] within [SL:SEARCH_RADIUS 100 miles ] ? ]
weather	Look for properties in Berlin, within 10 miles in the suburbs.	[IN:GET_LOCATION Look for properties in [SL:LOCATION_USER Berlin ] , within [SL:SEARCH_RADIUS 10 miles ] [SLLOCATION_MODIFIER in the suburbs ] . ]
weather	I'm curious about sunrise at 174 Saint Josephs Center on hot days.	[IN:GET_SUNRISE I 'm curious about sunrise at [SL:LOCATION 174 Saint Josephs Center ] on [SL:WEATHER hot ] days . ]
weather	Can you tell me the sunrise time for 1997-07-18 23:41:47.976412?	[IN:GET_SUNRISE Can you tell me the sunrise time for [SL:DATE_TIME 1997-07-18 23 : 41 : 47.976412 ] ? ]
weather	Are you situated in Tokyo?	[IN:GET_LOCATION Are you situated in [SL:LOCATION_USER Tokyo ] ? ]
weather	On 1987-10-18 21:53:05.703893, it was scorching and rainy at 100 Telegraph Hill Viaduct.	[IN:GET_WEATHER On [SL:DATE_TIME 1987-10-18 21 : 53 : 05.703893 ] , it was [SL:WEATHER_ATTRIBUTE scorching ] and [SL:WEATHER rainy ] at [SL:LOCATION 100 Telegraph Hill Viaduct ] . ]
weather	Could you tell me if it's cold in Fahrenheit today?	[IN:GET_WEATHER Could you tell me if it 's [SL:WEATHER_ATTRIBUTE cold ] in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] today ? ]
weather	Is there anything 5 miles close to the airport?	[IN:GET_LOCATION Is there anything [SL:SEARCH_RADIUS 5 miles ] [SLLOCATION_MODIFIER close to the airport ] ? ]
weather	Is the weather windy in Fahrenheit?	[IN:GET_WEATHER Is the weather [SL:WEATHER windy ] in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ? ]
weather	Look for a location within 30 kilometers of New York.	[IN:GET_LOCATION Look for a location within [SL:SEARCH_RADIUS 30 kilometers ] of [SL:LOCATION_USER New York ] . ]
weather	Does the sunset look cloudy today?	[IN:GET_SUNSET Does the sunset look [SL:WEATHER cloudy ] today ? ]
weather	I wonder what time the sunset was at 438 Diamond Heights Creek on 1985-04-28 22:32:21.873012.	[IN:GET_SUNSET I wonder what time the sunset was at [SL:LOCATION 438 Diamond Heights Creek ] on [SL:DATE_TIME 1985-04-28 22 : 32 : 21.873012 ] . ]
weather	The sunset looks beautiful, especially when it's windy.	[IN:GET_SUNSET The sunset looks beautiful, especially when it 's [SL:WEATHER windy ] . ]
weather	I'm curious about sunrise at 1278 Sal Cove when it's humid.	[IN:GET_SUNRISE I 'm curious about sunrise at [SL:LOCATION 1278 Sal Cove ] when it 's [SL:WEATHER humid ] . ]
weather	Wouldn't it be lovely to see a sunset while it's rainy?	[IN:GET_SUNSET Wouldn 't it be lovely to see a sunset while it 's [SL:WEATHER rainy ] ? ]
weather	I wonder if you are in London, 1 kilometer in the mountains.	[IN:GET_LOCATION I wonder if you are in [SL:LOCATION_USER London ] , [SL:SEARCH_RADIUS 1 kilometer ] [SLLOCATION_MODIFIER in the mountains ] . ]
weather	I heard the sunset at 822 Ash Viaduct is beautiful and sunny.	[IN:GET_SUNSET I heard the sunset at [SL:LOCATION 822 Ash Viaduct ] is beautiful and [SL:WEATHER sunny ] . ]
weather	Is there a place in the valley 2 miles from Cape Town?	[IN:GET_LOCATION Is there a place [SLLOCATION_MODIFIER in the valley ] [SL:SEARCH_RADIUS 2 miles ] from [SL:LOCATION_USER Cape Town ] ? ]
weather	I wonder if the temperature is hot in Newton at 1139 Tompkins Boulevard.	[IN:GET_WEATHER I wonder if the temperature is [SL:WEATHER hot ] in [SL:WEATHER_TEMPERATURE_UNIT Newton ] at [SL:LOCATION 1139 Tompkins Boulevard ] . ]
weather	Can you find downtown Paris in 50 kilometers?	[IN:GET_LOCATION Can you find [SLLOCATION_MODIFIER downtown ] [SL:LOCATION_USER Paris ] in [SL:SEARCH_RADIUS 50 kilometers ] ? ]
weather	Is the sunset happening at 113 Java Run?	[IN:GET_SUNSET Is the sunset happening at [SL:LOCATION 113 Java Run ] ? ]
weather	I'm looking for locations within 10 miles of Rio de Janeiro, especially near the coast.	[IN:GET_LOCATION I 'm looking for locations within [SL:SEARCH_RADIUS 10 miles ] of [SL:LOCATION_USER Rio de Janeiro ] , especially [SLLOCATION_MODIFIER near the coast ] . ]
weather	Can you find locations within 200 yards of Tokyo?	[IN:GET_LOCATION Can you find locations within [SL:SEARCH_RADIUS 200 yards ] of [SL:LOCATION_USER Tokyo ] ? ]
weather	What time is sunrise at 60 Goldberg Run cold?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 60 Goldberg Run ] [SL:WEATHER cold ] ? ]
weather	At 530 Arleta Alley, the sunset is windy today.	[IN:GET_SUNSET At [SL:LOCATION 530 Arleta Alley ] , the sunset is [SL:WEATHER windy ] today . ]
weather	I need to find a location in Berlin within 20 meters.	[IN:GET_LOCATION I need to find a location in [SL:LOCATION_USER Berlin ] within [SL:SEARCH_RADIUS 20 meters ] . ]
weather	Could you tell me when the sunset was at 396 Liebig Hill on 1991-01-06 10:45:57.728224?	[IN:GET_SUNSET Could you tell me when the sunset was at [SL:LOCATION 396 Liebig Hill ] on [SL:DATE_TIME 1991-01-06 10 : 45 : 57.728224 ] ? ]
weather	On 2019-04-11 00:18:51.151630, what was the Rømer temperature at 177 Santa Barbara Loop?	[IN:GET_WEATHER On [SL:DATE_TIME 2019-04-11 00 : 18 : 51.151630 ] , what was the [SL:WEATHER_TEMPERATURE_UNIT Rømer ] temperature at [SL:LOCATION 177 Santa Barbara Loop ] ? ]
weather	Is it foggy and cold in Newton?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE foggy ] and [SL:WEATHER cold ] in [SL:WEATHER_TEMPERATURE_UNIT Newton ] ? ]
weather	Is the sunset visible at 635 Laussat Circle?	[IN:GET_SUNSET Is the sunset visible at [SL:LOCATION 635 Laussat Circle ] ? ]
weather	Can you tell me if the weather is scorching right now?	[IN:GET_WEATHER Can you tell me if the weather is [SL:WEATHER_ATTRIBUTE scorching ] right now ? ]
weather	Is the weather stormy or rainy?	[IN:GET_WEATHER Is the weather [SL:WEATHER_ATTRIBUTE stormy ] or [SL:WEATHER rainy ] ? ]
weather	I am looking for downtown in Rio de Janeiro.	[IN:GET_LOCATION I am looking for [SLLOCATION_MODIFIER downtown ] in [SL:LOCATION_USER Rio de Janeiro ] . ]
weather	I wonder what time the sun rises at 1049 Mary Teresa Bypass on 1984-04-01 15:03:39.314395.	[IN:GET_SUNRISE I wonder what time the sun rises at [SL:LOCATION 1049 Mary Teresa Bypass ] on [SL:DATE_TIME 1984-04-01 15 : 03 : 39.314395 ] . ]
weather	Is there a place 25 meters by the river to visit?	[IN:GET_LOCATION Is there a place [SL:SEARCH_RADIUS 25 meters ] [SLLOCATION_MODIFIER by the river ] to visit ? ]
weather	Are you able to locate sites 25 kilometers from Paris?	[IN:GET_LOCATION Are you able to locate sites [SL:SEARCH_RADIUS 25 kilometers ] from [SL:LOCATION_USER Paris ] ? ]
weather	Is the sunset at 126 Spears Extension?	[IN:GET_SUNSET Is the sunset at [SL:LOCATION 126 Spears Extension ] ? ]
weather	What time does the sun rise on 1994-12-12 22:36:42.374133?	[IN:GET_SUNRISE What time does the sun rise on [SL:DATE_TIME 1994-12-12 22 : 36 : 42.374133 ] ? ]
weather	Is Tokyo close to the airport?	[IN:GET_LOCATION Is [SL:LOCATION_USER Tokyo ] [SLLOCATION_MODIFIER close to the airport ] ? ]
weather	What locations are within 25 kilometers of New York?	[IN:GET_LOCATION What locations are within [SL:SEARCH_RADIUS 25 kilometers ] of [SL:LOCATION_USER New York ] ? ]
weather	What time is sunrise at 1266 Saratoga Place?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 1266 Saratoga Place ] ? ]
weather	Can you tell me the sunrise time for 532 Amber Bridge, please?	[IN:GET_SUNRISE Can you tell me the sunrise time for [SL:LOCATION 532 Amber Bridge ] , please ? ]
weather	I wonder if Mumbai is really in the mountains.	[IN:GET_LOCATION I wonder if [SL:LOCATION_USER Mumbai ] is really [SLLOCATION_MODIFIER in the mountains ] . ]
weather	What time is sunrise at 405 Nelson Rising Center?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 405 Nelson Rising Center ] ? ]
weather	What time is sunset at 1057 Caledonia Annex?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 1057 Caledonia Annex ] ? ]
weather	Is the weather hot and humid?	[IN:GET_WEATHER Is the weather [SL:WEATHER_ATTRIBUTE hot ] and [SL:WEATHER humid ] ? ]
weather	Could you clarify if it's 100 meters in the valley?	[IN:GET_LOCATION Could you clarify if it 's [SL:SEARCH_RADIUS 100 meters ] [SLLOCATION_MODIFIER in the valley ] ? ]
weather	Can you find something within 50 kilometers of Mumbai?	[IN:GET_LOCATION Can you find something within [SL:SEARCH_RADIUS 50 kilometers ] of [SL:LOCATION_USER Mumbai ] ? ]
weather	I wonder if Toronto is situated by the river.	[IN:GET_LOCATION I wonder if [SL:LOCATION_USER Toronto ] is situated [SLLOCATION_MODIFIER by the river ] . ]
weather	Please tell me the location that is within 25 miles.	[IN:GET_LOCATION Please tell me the location that is within [SL:SEARCH_RADIUS 25 miles ] . ]
weather	The sunset at 364 Danton Lodge feels particularly hot today.	[IN:GET_SUNSET The sunset at [SL:LOCATION 364 Danton Lodge ] feels particularly [SL:WEATHER hot ] today . ]
weather	Is Léonor's 688 Dore Route snowy and cloudy?	[IN:GET_WEATHER Is [SL:WEATHER_TEMPERATURE_UNIT Léonor ] 's [SL:LOCATION 688 Dore Route ] [SL:WEATHER snowy ] and [SL:WEATHER_ATTRIBUTE cloudy ] ? ]
weather	I hope it won't be too windy outside.	[IN:GET_WEATHER I hope it won 't be too [SL:WEATHER_ATTRIBUTE windy ] outside . ]
weather	The sunset at 35 Jason Highway looks beautiful when it's humid.	[IN:GET_SUNSET The sunset at [SL:LOCATION 35 Jason Highway ] looks beautiful when it 's [SL:WEATHER humid ] . ]
weather	Is the sunset visible at 547 Coleman Avenue rainy?	[IN:GET_SUNSET Is the sunset visible at [SL:LOCATION 547 Coleman Avenue ] [SL:WEATHER rainy ] ? ]
weather	What time is sunrise at 267 Avoca Road?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 267 Avoca Road ] ? ]
weather	Could there be a sunrise if the weather is stormy?	[IN:GET_SUNRISE Could there be a sunrise if the weather is [SL:WEATHER stormy ] ? ]
weather	Please provide the sunset time for 607 Alviso Stravenue during the stormy weather.	[IN:GET_SUNSET Please provide the sunset time for [SL:LOCATION 607 Alviso Stravenue ] during the [SL:WEATHER stormy ] weather . ]
weather	At 213 Harney Terrace, when can I see the sunrise?	[IN:GET_SUNRISE At [SL:LOCATION 213 Harney Terrace ] , when can I see the sunrise ? ]
weather	I would like to know if your location is London by the river.	[IN:GET_LOCATION I would like to know if your location is [SL:LOCATION_USER London ] [SLLOCATION_MODIFIER by the river ] . ]
weather	Where is it within 3 kilometers?	[IN:GET_LOCATION Where is it within [SL:SEARCH_RADIUS 3 kilometers ] ? ]
weather	Is there a location 15 miles downtown?	[IN:GET_LOCATION Is there a location [SL:SEARCH_RADIUS 15 miles ] [SLLOCATION_MODIFIER downtown ] ? ]
weather	I wonder if the weather is truly hot today.	[IN:GET_WEATHER I wonder if the weather is truly [SL:WEATHER_ATTRIBUTE hot ] today . ]
weather	I'm curious about the weather on 1974-08-08 17:53:39.388207 in Celsius.	[IN:GET_WEATHER I 'm curious about the weather on [SL:DATE_TIME 1974-08-08 17 : 53 : 39.388207 ] in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] . ]
weather	I would like to know what is in Mumbai on the outskirts.	[IN:GET_LOCATION I would like to know what is in [SL:LOCATION_USER Mumbai ] [SLLOCATION_MODIFIER on the outskirts ] . ]
weather	Is it windy at 32 Cerritos Extension?	[IN:GET_WEATHER Is it [SL:WEATHER windy ] at [SL:LOCATION 32 Cerritos Extension ] ? ]
weather	I wonder if it is windy at 253 Bayside Village Mews in Réaumur.	[IN:GET_WEATHER I wonder if it is [SL:WEATHER windy ] at [SL:LOCATION 253 Bayside Village Mews ] in [SL:WEATHER_TEMPERATURE_UNIT Réaumur ] . ]
weather	I'm curious about the sunrise at 39 Ventura Road on 2024-12-28 00:10:40.278328.	[IN:GET_SUNRISE I 'm curious about the sunrise at [SL:LOCATION 39 Ventura Road ] on [SL:DATE_TIME 2024-12-28 00 : 10 : 40.278328 ] . ]
weather	I would love to see the sunset at 1170 Langdon Garden today.	[IN:GET_SUNSET I would love to see the sunset at [SL:LOCATION 1170 Langdon Garden ] today . ]
weather	Have you found yourself wandering in the city center?	[IN:GET_LOCATION Have you found yourself wandering [SLLOCATION_MODIFIER in the city center ] ? ]
weather	What can be found at the park in New York, within 40 kilometers?	[IN:GET_LOCATION What can be found [SLLOCATION_MODIFIER at the park ] in [SL:LOCATION_USER New York ] , within [SL:SEARCH_RADIUS 40 kilometers ] ? ]
weather	What's the weather on 2018-11-11 14:13:42.871955?	[IN:GET_WEATHER What 's the weather on [SL:DATE_TIME 2018-11-11 14 : 13 : 42.871955 ] ? ]
weather	What time does the sun rise over 1118 Cottage Landing in the hot weather?	[IN:GET_SUNRISE What time does the sun rise over [SL:LOCATION 1118 Cottage Landing ] in the [SL:WEATHER hot ] weather ? ]
weather	Can you find a spot in the valley, 1 kilometer away?	[IN:GET_LOCATION Can you find a spot [SLLOCATION_MODIFIER in the valley ] , [SL:SEARCH_RADIUS 1 kilometer ] away ? ]
weather	Is it windy and cloudy today?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE windy ] and [SL:WEATHER cloudy ] today ? ]
weather	Can you find it within 15 miles?	[IN:GET_LOCATION Can you find it within [SL:SEARCH_RADIUS 15 miles ] ? ]
weather	I wonder about the sunrise at 1390 Ahern Pass in foggy weather.	[IN:GET_SUNRISE I wonder about the sunrise at [SL:LOCATION 1390 Ahern Pass ] in [SL:WEATHER foggy ] weather . ]
weather	Is it snowy during the sunset?	[IN:GET_SUNSET Is it [SL:WEATHER snowy ] during the sunset ? ]
weather	I'm curious if the weather at 919 Judson Hill is windy today.	[IN:GET_WEATHER I 'm curious if the weather at [SL:LOCATION 919 Judson Hill ] is [SL:WEATHER windy ] today . ]
weather	Is the weather stormy at 696 Mountain Spring Garden?	[IN:GET_WEATHER Is the weather [SL:WEATHER_ATTRIBUTE stormy ] at [SL:LOCATION 696 Mountain Spring Garden ] ? ]
weather	Given that it was cold, what was the sunset time on 1991-01-22 01:02:10.657112 at 536 Pemberton Expressway?	[IN:GET_SUNSET Given that it was [SL:WEATHER cold ] , what was the sunset time on [SL:DATE_TIME 1991-01-22 01 : 02 : 10.657112 ] at [SL:LOCATION 536 Pemberton Expressway ] ? ]
weather	Is the weather cloudy in Delisle?	[IN:GET_WEATHER Is the weather [SL:WEATHER_ATTRIBUTE cloudy ] in [SL:WEATHER_TEMPERATURE_UNIT Delisle ] ? ]
weather	Mumbai is indeed close to the river.	[IN:GET_LOCATION [SL:LOCATION_USER Mumbai ] is indeed [SLLOCATION_MODIFIER close to the river ] . ]
weather	Is there something in Paris within 100 miles?	[IN:GET_LOCATION Is there something in [SL:LOCATION_USER Paris ] within [SL:SEARCH_RADIUS 100 miles ] ? ]
weather	Please find out the sunset time at 945 Minnesota Estate on 2011-11-18 00:38:50.036000.	[IN:GET_SUNSET Please find out the sunset time at [SL:LOCATION 945 Minnesota Estate ] on [SL:DATE_TIME 2011-11-18 00 : 38 : 50.036000 ] . ]
weather	I heard it’s rainy and windy in Newton today near 208 Deming Spur.	[IN:GET_WEATHER I heard it’s [SL:WEATHER_ATTRIBUTE rainy ] and [SL:WEATHER windy ] in [SL:WEATHER_TEMPERATURE_UNIT Newton ] today near [SL:LOCATION 208 Deming Spur ] . ]
weather	Can you tell me the sunrise for 2019-02-21 23:25:32.745351?	[IN:GET_SUNRISE Can you tell me the sunrise for [SL:DATE_TIME 2019-02-21 23 : 25 : 32.745351 ] ? ]
weather	Will the sunset be foggy today?	[IN:GET_SUNSET Will the sunset be [SL:WEATHER foggy ] today ? ]
weather	At 986 Tillman Trail, is the sunset worth watching?	[IN:GET_SUNSET At [SL:LOCATION 986 Tillman Trail ] , is the sunset worth watching ? ]
weather	What are the spots within 100 yards of Tokyo?	[IN:GET_LOCATION What are the spots within [SL:SEARCH_RADIUS 100 yards ] of [SL:LOCATION_USER Tokyo ] ? ]
weather	When it's snowy, what time is sunset at 261 Cresta Vista Estate?	[IN:GET_SUNSET When it 's [SL:WEATHER snowy ] , what time is sunset at [SL:LOCATION 261 Cresta Vista Estate ] ? ]
weather	What’s the humidity like at 346 Balceta Lodge?	[IN:GET_WEATHER What’s the [SL:WEATHER_ATTRIBUTE humid ] ity like at [SL:LOCATION 346 Balceta Lodge ] ? ]
weather	I wonder if it is drizzling at 729 Northridge Green when measured in Kelvin.	[IN:GET_WEATHER I wonder if it is [SL:WEATHER_ATTRIBUTE drizzling ] at [SL:LOCATION 729 Northridge Green ] when measured in [SL:WEATHER_TEMPERATURE_UNIT Kelvin ] . ]
weather	Is Cape Town by the river?	[IN:GET_LOCATION Is [SL:LOCATION_USER Cape Town ] [SLLOCATION_MODIFIER by the river ] ? ]
weather	The weather in Delisle is clear and pleasant.	[IN:GET_WEATHER The weather in [SL:WEATHER_TEMPERATURE_UNIT Delisle ] is [SL:WEATHER_ATTRIBUTE clear ] and pleasant . ]
weather	Is there a location in Los Angeles within 100 kilometers?	[IN:GET_LOCATION Is there a location in [SL:LOCATION_USER Los Angeles ] within [SL:SEARCH_RADIUS 100 kilometers ] ? ]
weather	The sunset at 224 Winfield Grove looks rainy today.	[IN:GET_SUNSET The sunset at [SL:LOCATION 224 Winfield Grove ] looks [SL:WEATHER rainy ] today . ]
weather	Is the sunset happening on a sunny day?	[IN:GET_SUNSET Is the sunset happening on a [SL:WEATHER sunny ] day ? ]
